@relation train_80p100_38555_convert_holiday_and_daytime

@attribute holiday numeric
@attribute temp numeric
@attribute rain_1h numeric
@attribute snow_1h numeric
@attribute clouds_all numeric
@attribute weather_description {'light snow',mist,'few clouds','sky is clear','overcast clouds','light rain',haze,'scattered clouds','thunderstorm with heavy rain',fog,'Sky is Clear','proximity thunderstorm','light intensity drizzle',drizzle,'broken clouds','heavy snow','moderate rain','heavy intensity rain',snow,'heavy intensity drizzle',thunderstorm,'proximity shower rain','light intensity shower rain','thunderstorm with light drizzle',sleet,smoke,'shower drizzle','thunderstorm with rain','proximity thunderstorm with rain','thunderstorm with light rain','proximity thunderstorm with drizzle','very heavy rain','freezing rain','light shower snow','light rain and snow','thunderstorm with drizzle',SQUALLS}
@attribute day_time {'Friday 20-00','Friday 00-06','Friday 06-10','Friday 10-12','Friday 12-14','Friday 14-17','Friday 17-20','Monday 20-00','Monday 00-06','Monday 06-10','Monday 10-12','Monday 12-14','Monday 14-17','Monday 17-20','Saturday 20-00','Saturday 00-06','Saturday 06-10','Saturday 10-12','Saturday 12-14','Saturday 14-17','Saturday 17-20','Sunday 20-00','Sunday 00-06','Sunday 06-10','Sunday 10-12','Sunday 12-14','Sunday 14-17','Sunday 17-20','Thursday 20-00','Thursday 00-06','Thursday 06-10','Thursday 10-12','Thursday 12-14','Thursday 14-17','Thursday 17-20','Tuesday 20-00','Tuesday 00-06','Tuesday 06-10','Tuesday 10-12','Tuesday 12-14','Tuesday 14-17','Tuesday 17-20','Wednesday 20-00','Wednesday 00-06','Wednesday 06-10','Wednesday 10-12','Wednesday 12-14','Wednesday 14-17','Wednesday 17-20'}
@attribute traffic_volume numeric

@data
0,268.69,0,0,40,'light snow','Monday 06-10',4963
0,254.08,0,0,40,'scattered clouds','Monday 06-10',6107
0,290.43,0,0,75,'broken clouds','Monday 06-10',6045
0,270.16,0,0,1,'sky is clear','Monday 06-10',6744
0,290.79,0,0,1,mist,'Monday 06-10',6562
0,278.28,0,0,1,fog,'Monday 06-10',6860
0,290.94,0.94,0,44,'moderate rain','Monday 06-10',5891
0,272.35,0,0,90,'heavy snow','Monday 06-10',4433
0,287.66,0.25,0,1,mist,'Monday 06-10',1036
0,282.79,0,0,90,'overcast clouds','Monday 06-10',6796
0,289.13,0,0,1,'sky is clear','Monday 06-10',5952
0,272.32,0,0,1,'sky is clear','Monday 06-10',6877
0,270.84,0,0,90,'overcast clouds','Monday 06-10',6794
0,270.59,0,0,90,'overcast clouds','Monday 06-10',1978
0,262.08,0,0,90,haze,'Monday 06-10',6377
0,280.41,0,0,90,'overcast clouds','Monday 06-10',6318
0,276,0,0,90,'heavy intensity drizzle','Monday 06-10',6293
0,273.22,0,0,90,'light snow','Monday 06-10',6382
0,270.55,0,0,1,'sky is clear','Monday 06-10',6643
0,266.08,0,0,90,mist,'Monday 06-10',5295
0,263.28,0,0,1,'light snow','Monday 06-10',5439
0,275.72,0,0,90,mist,'Monday 06-10',5478
0,281.21,0,0,90,haze,'Monday 06-10',6539
0,286.5,0.51,0,90,mist,'Monday 06-10',6676
0,272.35,0,0,90,mist,'Monday 06-10',4433
0,294.32,3.05,0,80,'moderate rain','Monday 06-10',6172
0,285.22,0,0,75,'broken clouds','Monday 06-10',1222
0,292.08,0,0,90,'thunderstorm with heavy rain','Monday 06-10',6136
0,275.82,0,0,90,drizzle,'Monday 06-10',6720
0,258.28,0,0,90,haze,'Monday 06-10',3651
0,283.75,0,0,90,mist,'Monday 06-10',6531
0,294,0,0,1,'sky is clear','Monday 06-10',6383
0,276,0,0,90,'light snow','Monday 06-10',6293
0,270.77,0,0,90,'overcast clouds','Monday 06-10',6752
0,285.48,0,0,1,mist,'Monday 06-10',6357
0,253.73,0,0,1,'sky is clear','Monday 06-10',6026
0,271.07,0,0,1,mist,'Monday 06-10',6077
0,289.858,0,0,92,'overcast clouds','Monday 06-10',5881
0,287.35,0,0,90,'light rain','Monday 06-10',6799
0,271.48,0,0,90,fog,'Monday 06-10',6393
0,267.48,0,0,75,mist,'Monday 06-10',6323
0,283.52,1.52,0,90,mist,'Monday 06-10',6807
0,286.5,0.51,0,90,'light rain','Monday 06-10',6676
0,284.65,0,0,90,thunderstorm,'Monday 06-10',6089
0,294.33,0,0,1,'sky is clear','Monday 06-10',5210
0,283.52,1.52,0,90,'moderate rain','Monday 06-10',6807
0,276.62,0,0,1,'sky is clear','Monday 06-10',6457
0,270.15,0,0,1,mist,'Monday 06-10',6198
0,271.55,0,0,90,'light snow','Monday 06-10',4050
0,285.43,0,0,75,'broken clouds','Monday 06-10',6415
0,285.43,0,0,12,'few clouds','Monday 06-10',6679
0,283.02,0,0,75,drizzle,'Monday 06-10',6201
0,291.54,0,0,1,'sky is clear','Monday 06-10',5703
0,273.73,0,0,90,'overcast clouds','Monday 06-10',6827
0,280.22,0,0,1,'sky is clear','Monday 06-10',6350
0,285.36,0,0,5,'sky is clear','Monday 06-10',6081
0,286.08,0,0,1,'sky is clear','Monday 06-10',6383
0,291.8,0.25,0,75,mist,'Monday 06-10',6461
0,290.51,0,0,0,'Sky is Clear','Monday 06-10',5738
0,296.63,0,0,76,'light rain','Monday 06-10',6773
0,284.79,0,0,90,'overcast clouds','Monday 06-10',6876
0,281.16,0,0,90,'overcast clouds','Monday 06-10',6470
0,278.75,0,0,40,'proximity shower rain','Monday 06-10',6300
0,282.22,0,0,75,'broken clouds','Monday 06-10',6746
0,271.72,0,0,1,'sky is clear','Monday 06-10',6600
0,289.95,0,0,1,mist,'Monday 06-10',6306
0,293.63,0.44,0,48,'thunderstorm with light rain','Monday 06-10',6612
0,253.77,0,0,40,'scattered clouds','Monday 06-10',4578
0,287.32,0,0,88,'overcast clouds','Monday 06-10',5909
0,261.6,0,0,20,'few clouds','Monday 06-10',6681
0,249.47,0,0,90,'overcast clouds','Monday 06-10',4855
0,288.48,0,0,1,'sky is clear','Monday 06-10',5591
0,282.61,0,0,75,'broken clouds','Monday 06-10',6485
0,288.21,0,0,1,'sky is clear','Monday 06-10',5431
0,283.52,1.52,0,90,'proximity thunderstorm','Monday 06-10',6807
0,275.06,0,0,90,'overcast clouds','Monday 06-10',6971
0,279.04,0,0,48,'scattered clouds','Monday 06-10',6527
0,275.72,0,0,90,'proximity shower rain','Monday 06-10',6221
0,289.44,0,0,1,mist,'Monday 06-10',6670
0,289.95,0,0,1,fog,'Monday 06-10',6306
0,293.63,0.44,0,48,'light rain','Monday 06-10',6612
0,284.42,0,0,40,'scattered clouds','Monday 06-10',943
0,274.24,0,0,90,'overcast clouds','Monday 06-10',6607
0,296.34,1.78,0,75,'moderate rain','Monday 06-10',6493
0,255.81,0,0,90,'light snow','Monday 06-10',4640
0,270.59,0,0,90,'heavy snow','Monday 06-10',6581
0,255.79,0,0,20,mist,'Monday 06-10',3733
0,279.15,0,0,5,'sky is clear','Monday 06-10',6514
0,286.67,0,0,40,'light rain','Monday 06-10',6592
0,257.15,0,0,1,'sky is clear','Monday 06-10',6362
0,273.9,0,0,99,'sky is clear','Monday 06-10',5390
0,284.65,0,0,90,'moderate rain','Monday 06-10',6089
0,291.85,0,0,1,'sky is clear','Monday 06-10',1658
0,293.08,0,0,90,'light intensity drizzle','Monday 06-10',6386
0,265.02,0,0,90,'overcast clouds','Monday 06-10',6272
0,287.02,0,0,20,'few clouds','Monday 06-10',6339
0,289.93,0,0,5,'sky is clear','Monday 06-10',5793
0,267.02,0,0,90,'light snow','Monday 06-10',4740
0,269.26,0,0,64,'broken clouds','Monday 06-10',4403
0,293.51,0,0,1,mist,'Monday 06-10',6077
0,278.28,0,0,1,mist,'Monday 06-10',6860
0,285.31,0,0,40,'scattered clouds','Monday 06-10',6463
0,267.22,0,0,1,'sky is clear','Monday 06-10',6268
0,292.3,0,0,20,mist,'Monday 06-10',6550
0,289.14,0,0,90,'overcast clouds','Monday 06-10',6691
0,261.82,0,0,1,haze,'Monday 06-10',4284
0,287.65,0,0,1,'sky is clear','Monday 06-10',6197
0,256.34,0,0,90,'overcast clouds','Monday 06-10',6579
0,268.93,0,0,90,'overcast clouds','Monday 06-10',6306
0,273.36,0,0,90,'light snow','Monday 06-10',5250
0,292.92,0,0,40,'proximity thunderstorm','Monday 06-10',5918
0,246.65,0,0,20,'few clouds','Monday 06-10',4360
0,283.19,0,0,80,'broken clouds','Monday 06-10',6049
0,287.15,0,0,5,fog,'Monday 06-10',6313
0,270.82,0,0,90,mist,'Monday 06-10',5325
0,286.31,0,0,0,'Sky is Clear','Monday 06-10',1567
0,258.28,0,0,90,mist,'Monday 06-10',3651
0,295.62,0,0,1,'sky is clear','Monday 06-10',989
0,285.38,0,0,1,mist,'Monday 06-10',6559
0,283.02,0,0,75,'moderate rain','Monday 06-10',6201
0,262.85,0,0,1,'sky is clear','Monday 06-10',4683
0,280.44,0,0,20,'few clouds','Monday 06-10',6517
0,286.81,0,0,5,mist,'Monday 06-10',6240
0,271.81,0,0,90,'heavy snow','Monday 06-10',7082
0,261.12,0,0,20,'few clouds','Monday 06-10',5512
0,275.82,0,0,90,mist,'Monday 06-10',6720
0,292.28,0,0,90,mist,'Monday 06-10',6597
0,292.92,0,0,40,fog,'Monday 06-10',5918
0,291.57,0,0,40,'scattered clouds','Monday 06-10',6558
0,291.76,0,0,48,'scattered clouds','Monday 06-10',6105
0,283.7,0,0,0,'Sky is Clear','Monday 06-10',6505
0,259.36,0,0,20,mist,'Monday 06-10',6920
0,282.62,0,0,1,'sky is clear','Monday 06-10',6227
0,290,0,0,40,'scattered clouds','Monday 06-10',6183
0,298.09,0,0,0,'Sky is Clear','Monday 06-10',6512
0,271.85,0,0,64,'broken clouds','Monday 06-10',6276
0,291.02,0.3,0,1,mist,'Monday 06-10',5889
0,282.565,0,0,0,'Sky is Clear','Monday 06-10',6172
0,291.88,0,0,90,'overcast clouds','Monday 06-10',1327
0,294.33,0,0,80,'broken clouds','Monday 06-10',6303
0,288.19,0,0,0,mist,'Monday 06-10',6105
0,265.73,0,0,40,'scattered clouds','Monday 06-10',6148
0,275.82,0,0,90,'moderate rain','Monday 06-10',6720
0,267.55,0,0,75,'light snow','Monday 06-10',6110
0,286.9,0,0,20,'few clouds','Monday 06-10',6241
0,292.95,0,0,75,'light rain','Monday 06-10',6414
0,293.85,3.13,0,90,drizzle,'Monday 06-10',5199
0,274.08,0,0,90,mist,'Monday 06-10',5909
0,271.48,0,0,90,'light snow','Monday 06-10',6549
0,290.87,0,0,75,'light rain','Monday 06-10',6844
0,265.46,0,0,75,'broken clouds','Monday 06-10',5281
0,270.82,0,0,90,haze,'Monday 06-10',5325
0,285.422,0,0,68,'broken clouds','Monday 06-10',4948
0,280.88,0,0,1,'sky is clear','Monday 06-10',6752
0,280.19,0,0,100,mist,'Monday 06-10',6798
0,254.15,0,0,4,'sky is clear','Monday 06-10',5884
0,283.75,0,0,90,drizzle,'Monday 06-10',6531
0,276,0,0,90,'moderate rain','Monday 06-10',6293
0,270.01,0,0,20,'few clouds','Monday 06-10',6676
0,267.58,0,0,5,'sky is clear','Monday 06-10',6104
0,290.61,0,0,90,fog,'Monday 06-10',6068
0,285.86,0,0,40,'light rain','Monday 06-10',6633
0,269.22,0,0,1,'sky is clear','Monday 06-10',6536
0,268.21,0,0,1,'sky is clear','Monday 06-10',6724
0,274.08,0,0,90,'light intensity drizzle','Monday 06-10',5909
0,291.8,0.25,0,75,'light rain','Monday 06-10',6461
0,290.94,0.94,0,44,mist,'Monday 06-10',5891
0,278.59,1,0,90,'light rain','Monday 06-10',6438
0,278.84,0,0,40,'scattered clouds','Monday 06-10',6557
0,270.65,0,0,90,mist,'Monday 06-10',5511
0,295.06,0,0,1,'sky is clear','Monday 06-10',5868
0,248.14,0,0,1,'sky is clear','Monday 06-10',6403
0,289.05,0,0,0,'Sky is Clear','Monday 06-10',6144
0,267.43,0,0,1,'sky is clear','Monday 06-10',6336
0,293.85,3.13,0,90,'heavy intensity rain','Monday 06-10',5199
0,283.86,0,0,1,'sky is clear','Monday 06-10',6851
0,280.15,0,0,75,mist,'Monday 06-10',6532
0,292.14,0,0,1,'heavy intensity rain','Monday 06-10',6146
0,280.09,0,0,1,'sky is clear','Monday 06-10',6590
0,271.7,0,0,64,'broken clouds','Monday 06-10',6277
0,270.65,0,0,90,fog,'Monday 06-10',5511
0,288.8,0,0,0,'Sky is Clear','Monday 06-10',6655
0,290.61,0,0,90,mist,'Monday 06-10',6068
0,289.79,0,0,0,'Sky is Clear','Monday 06-10',6456
0,294.58,0,0,75,mist,'Monday 06-10',4699
0,284.84,0,0,90,'overcast clouds','Monday 06-10',1111
0,270.84,0,0,64,'broken clouds','Monday 06-10',5592
0,277.3,0,0,90,'overcast clouds','Monday 06-10',6017
0,288.35,0,0,90,'moderate rain','Monday 06-10',6299
0,289.5,0,0,1,'sky is clear','Monday 06-10',5793
0,292.38,0,0,1,'sky is clear','Monday 06-10',1752
0,262.21,0,0,75,'broken clouds','Monday 06-10',4718
0,274.08,0,0,90,'light intensity drizzle','Monday 06-10',5619
0,268.77,0,0,90,'light snow','Monday 06-10',4463
0,281.21,0,0,90,fog,'Monday 06-10',5958
0,271.97,0,0,64,'light snow','Monday 06-10',6076
0,292.93,0.3,0,1,'light rain','Monday 06-10',5334
0,267.49,0,0,90,'light snow','Monday 06-10',5824
0,255.07,0,0,40,'light snow','Monday 06-10',1260
0,279.53,0,0,44,'scattered clouds','Monday 06-10',5737
0,275.72,0,0,90,mist,'Monday 06-10',6138
0,294.99,0,0,20,'few clouds','Monday 06-10',5159
0,293.03,0,0,40,mist,'Monday 06-10',5987
0,293.55,0,0,90,'heavy intensity rain','Monday 06-10',5349
0,270.57,0,0,90,mist,'Monday 06-10',5684
0,266.21,0,0,75,'broken clouds','Monday 06-10',4318
0,280.76,0,0,5,'sky is clear','Monday 06-10',5804
0,274.15,0,0,90,'overcast clouds','Monday 06-10',5797
0,261.15,0,0,40,'scattered clouds','Monday 06-10',5278
0,256.65,0,0,1,'sky is clear','Monday 06-10',5438
0,297,1.78,0,75,'moderate rain','Monday 06-10',6125
0,281.93,0,0,90,mist,'Monday 06-10',5969
0,276.08,0,0,90,drizzle,'Monday 06-10',5933
0,248.61,0,0,75,'light snow','Monday 06-10',5494
0,254.69,0,0,20,'few clouds','Monday 06-10',4132
0,291.21,0,0,20,fog,'Monday 06-10',5716
0,294.15,0,0,1,'sky is clear','Monday 06-10',4859
0,264.53,0,0,90,'overcast clouds','Monday 06-10',5885
0,276.08,0,0,90,mist,'Monday 06-10',5933
0,266.57,0,0,75,'broken clouds','Monday 06-10',5557
0,287.212,0,0,0,'Sky is Clear','Monday 06-10',5226
0,296.07,0,0,1,'sky is clear','Monday 06-10',5656
0,288.16,0,0,1,'sky is clear','Monday 06-10',5961
0,275.72,0,0,90,fog,'Monday 06-10',6138
0,267.48,0,0,90,mist,'Monday 06-10',3998
0,271.61,0,0,20,'few clouds','Monday 06-10',5544
0,271.91,0,0,90,'heavy snow','Monday 06-10',6126
0,284.84,0,0,5,'sky is clear','Monday 06-10',5612
0,294.59,0,0,40,'scattered clouds','Monday 06-10',5149
0,288.35,0,0,90,drizzle,'Monday 06-10',6299
0,293.91,0,0,40,'scattered clouds','Monday 06-10',6070
0,247.45,0,0,5,'sky is clear','Monday 06-10',811
0,289.28,0.25,0,90,'proximity thunderstorm','Monday 06-10',5982
0,272.28,0,0,90,mist,'Monday 06-10',4233
0,272.35,0,0,90,fog,'Monday 06-10',4265
0,255.07,0,0,40,haze,'Monday 06-10',1260
0,268.77,0,0,90,mist,'Monday 06-10',4463
0,276.83,0,0,75,'broken clouds','Monday 06-10',6289
0,283.59,4.7,0,90,'proximity thunderstorm','Monday 06-10',5521
0,282.48,0,0,75,'broken clouds','Monday 06-10',6076
0,262.68,0,0,1,'sky is clear','Monday 06-10',4699
0,269.29,0,0,90,'overcast clouds','Monday 06-10',5266
0,288.81,0,0,75,'broken clouds','Monday 06-10',1974
0,270.57,0,0,90,'heavy snow','Monday 06-10',5684
0,287.92,0.25,0,92,'light intensity drizzle','Monday 06-10',5713
0,271.13,0,0,90,'overcast clouds','Monday 06-10',5565
0,276.36,0,0,1,mist,'Monday 06-10',5970
0,290.96,0,0,92,'moderate rain','Monday 06-10',5988
0,270.82,0,0,90,mist,'Monday 06-10',5032
0,284.02,0,0,90,'moderate rain','Monday 06-10',5454
0,292.74,0,0,40,'scattered clouds','Monday 06-10',5631
0,294.23,1.65,0,80,'moderate rain','Monday 06-10',5866
0,271.97,0,0,64,mist,'Monday 06-10',6076
0,274.82,0,0,90,snow,'Monday 06-10',4211
0,272.69,0,0,90,'overcast clouds','Monday 06-10',5981
0,270.16,0,0,90,'overcast clouds','Monday 06-10',5772
0,281.48,0,0,1,'sky is clear','Monday 06-10',6158
0,286.58,0,0,76,'broken clouds','Monday 06-10',5876
0,285.08,0,0,20,'few clouds','Monday 06-10',6009
0,270.01,0,0,75,mist,'Monday 06-10',5039
0,291.22,0,0,40,mist,'Monday 06-10',5522
0,286.62,1.7,0,92,mist,'Monday 06-10',6013
0,286.29,0,0,1,'moderate rain','Monday 06-10',5724
0,256.15,0,0,90,mist,'Monday 06-10',4539
0,268.95,0,0,40,'scattered clouds','Monday 06-10',6085
0,274.08,0,0,90,'light snow','Monday 06-10',5619
0,292.98,0,0,12,'few clouds','Monday 06-10',5366
0,284.76,0,0,0,'Sky is Clear','Monday 06-10',4873
0,276.08,0,0,90,'light rain','Monday 06-10',5933
0,274.04,0,0,90,mist,'Monday 06-10',5875
0,285.68,0,0,90,'overcast clouds','Monday 06-10',1735
0,251.29,0,0,75,'broken clouds','Monday 06-10',5309
0,267.42,0,0,1,'sky is clear','Monday 06-10',5277
0,287.33,0,0,90,'overcast clouds','Monday 06-10',5368
0,271.02,0,0,1,'sky is clear','Monday 06-10',6255
0,294.62,0,0,1,'sky is clear','Monday 06-10',5642
0,292.35,0,0,48,'scattered clouds','Monday 06-10',5854
0,271.75,0,0,90,mist,'Monday 06-10',4349
0,267.41,0,0,64,'broken clouds','Monday 06-10',5510
0,280,0,0,40,'scattered clouds','Monday 06-10',5884
0,298.25,0,0,0,'Sky is Clear','Monday 06-10',6219
0,274.08,0,0,90,mist,'Monday 06-10',5619
0,291.99,0,0,1,'sky is clear','Monday 06-10',5647
0,270.82,0,0,90,haze,'Monday 06-10',5032
0,273.9,0,0,99,'sky is clear','Monday 06-10',2029
0,255.91,0,0,20,mist,'Monday 06-10',3382
0,257.68,0,0,90,mist,'Monday 06-10',3231
0,292.93,0.3,0,1,fog,'Monday 06-10',5334
0,289.62,0,0,0,'Sky is Clear','Monday 06-10',5979
0,254.36,0,0,1,'sky is clear','Monday 06-10',6048
0,249.65,0,0,90,'overcast clouds','Monday 06-10',3497
0,292.93,0.3,0,1,mist,'Monday 06-10',5334
0,291.21,0,0,90,'light rain','Monday 06-10',6369
0,280.71,0,0,90,'overcast clouds','Monday 06-10',5535
0,271.33,0,0,90,fog,'Monday 06-10',5800
0,264.7,0,0,90,'overcast clouds','Monday 06-10',5609
0,278.35,0,0,90,'overcast clouds','Monday 06-10',5498
0,275.15,0,0,90,'light snow','Monday 06-10',5825
0,282.69,0,0,40,'scattered clouds','Monday 06-10',6192
0,271.75,0,0,90,snow,'Monday 06-10',4349
0,260.79,0,0,1,'sky is clear','Monday 06-10',5839
0,264.53,0,0,1,'sky is clear','Monday 06-10',5779
0,253.86,0,0,75,'broken clouds','Monday 06-10',5876
0,284.86,0,0,1,'sky is clear','Monday 06-10',6387
0,291.37,0.66,0,1,'moderate rain','Monday 06-10',6252
0,294.83,0,0,90,'light rain','Monday 06-10',5157
0,294,0.66,0,90,'light intensity drizzle','Monday 06-10',4911
0,290.37,0,0,1,'sky is clear','Monday 06-10',5646
0,288.865,0,0,0,'Sky is Clear','Monday 06-10',5482
0,286.832,0,0,88,'overcast clouds','Monday 06-10',4929
0,276.28,0,0,40,'scattered clouds','Monday 06-10',5359
0,290.43,0,0,75,'broken clouds','Monday 06-10',5397
0,283.93,0,0,90,mist,'Monday 06-10',5931
0,284.02,0,0,90,drizzle,'Monday 06-10',5454
0,284.58,0,0,0,'Sky is Clear','Monday 06-10',5920
0,269.29,0,0,1,'sky is clear','Monday 06-10',5751
0,287.51,0,0,20,'few clouds','Monday 06-10',5564
0,290.33,0,0,1,'sky is clear','Monday 06-10',5317
0,293.73,0.56,0,48,'light rain','Monday 06-10',6292
0,290.92,0,0,75,'broken clouds','Monday 06-10',5332
0,276.16,0,0,1,'sky is clear','Monday 06-10',5972
0,294,0.66,0,90,'heavy intensity rain','Monday 06-10',4911
0,281.21,0,0,90,haze,'Monday 06-10',5958
0,280.29,0,0,40,'scattered clouds','Monday 06-10',5769
0,270.59,0,0,64,'broken clouds','Monday 06-10',6092
0,256.15,0,0,90,'light snow','Monday 06-10',4539
0,289.41,0,0,1,mist,'Monday 06-10',5427
0,290.2,0,0,1,'sky is clear','Monday 06-10',5759
0,291.37,0.66,0,1,mist,'Monday 06-10',6252
0,290.2,0,0,75,mist,'Monday 06-10',1258
0,289.28,0.25,0,90,'light rain','Monday 06-10',5982
0,278.44,0.84,0,90,'light rain','Monday 06-10',5610
0,287.93,0,0,1,'sky is clear','Monday 06-10',5917
0,293.73,0,0,1,'sky is clear','Monday 06-10',5206
0,287.29,0,0,5,fog,'Monday 06-10',6073
0,267.15,0,0,1,'sky is clear','Monday 06-10',5668
0,287.29,0,0,5,mist,'Monday 06-10',6073
0,279.95,0,0,75,'broken clouds','Monday 06-10',6139
0,283.96,0,0,40,'scattered clouds','Monday 06-10',6000
0,292.22,0,0,40,fog,'Monday 06-10',5582
0,254.7,0,0,90,'overcast clouds','Monday 06-10',3731
0,289.62,0,0,40,'scattered clouds','Monday 06-10',5328
0,293.22,0,0,1,'proximity thunderstorm','Monday 06-10',5383
0,272.26,0,0,75,'broken clouds','Monday 06-10',5997
0,281.93,0,0,90,drizzle,'Monday 06-10',5969
0,271.61,0,0,1,'sky is clear','Monday 06-10',5918
0,271.35,0,0,1,mist,'Monday 06-10',5957
0,267.68,0,0,75,'broken clouds','Monday 06-10',5990
0,293.73,0.56,0,48,mist,'Monday 06-10',6292
0,294.15,0,0,75,mist,'Monday 06-10',5771
0,289.95,0,0,40,mist,'Monday 06-10',5970
0,296.8,0,0,75,'broken clouds','Monday 06-10',5813
0,257.39,0,0,64,'light snow','Monday 06-10',4795
0,293.63,0,0,90,'overcast clouds','Monday 06-10',5791
0,248.61,0,0,75,haze,'Monday 06-10',5494
0,274.6,0,0,90,'heavy snow','Monday 06-10',6112
0,270.73,0,0,90,'overcast clouds','Monday 06-10',5787
0,267.49,0,0,90,mist,'Monday 06-10',5824
0,292.72,0,0,90,'overcast clouds','Monday 06-10',5827
0,287.19,0,0,75,'broken clouds','Monday 06-10',5900
0,272.35,0,0,90,mist,'Monday 06-10',4265
0,252.62,0,0,40,'light snow','Monday 06-10',4719
0,271.07,0,0,90,mist,'Monday 06-10',5663
0,299.15,0,0,1,'sky is clear','Monday 06-10',1294
0,273.15,0,0,90,'overcast clouds','Monday 06-10',5654
0,261.87,0,0,90,'light snow','Monday 06-10',5471
0,293.01,0,0,1,'sky is clear','Monday 06-10',5342
0,288.88,0,0,1,'sky is clear','Monday 06-10',6051
0,275.35,0,0,5,mist,'Monday 06-10',5887
0,279.82,0,0,100,mist,'Monday 06-10',6114
0,292.34,0,0,20,'few clouds','Monday 06-10',1060
0,270.82,0,0,90,'heavy snow','Monday 06-10',5032
0,281.21,0,0,90,mist,'Monday 06-10',5958
0,279.752,0,0,32,'scattered clouds','Monday 06-10',5108
0,293.17,0,0,40,'light rain','Monday 06-10',5369
0,291.21,0,0,90,mist,'Monday 06-10',6369
0,287.75,0,0,75,'light intensity drizzle','Monday 06-10',5726
0,254.87,0,0,64,'light snow','Monday 06-10',4256
0,287.75,0,0,75,'moderate rain','Monday 06-10',5726
0,271.35,0,0,1,fog,'Monday 06-10',5957
0,278.98,0,0,48,'scattered clouds','Monday 06-10',5980
0,288.82,0,0,1,'sky is clear','Monday 06-10',5836
0,258.93,0,0,1,fog,'Monday 06-10',5670
0,272.35,0,0,90,'heavy snow','Monday 06-10',4265
0,256.15,0,0,90,haze,'Monday 06-10',4539
0,283.59,4.7,0,90,mist,'Monday 06-10',5521
0,284.03,0,0,20,'few clouds','Monday 06-10',5853
0,286.81,0.76,0,56,mist,'Monday 06-10',5747
0,278.62,0,0,90,'overcast clouds','Monday 06-10',5921
0,273.08,0,0,1,'sky is clear','Monday 06-10',5983
0,270.88,0,0,90,'overcast clouds','Monday 06-10',2014
0,292.22,0,0,40,mist,'Monday 06-10',5582
0,283.59,4.7,0,90,'heavy intensity rain','Monday 06-10',5521
0,293.96,0,0,75,'broken clouds','Monday 06-10',1292
0,281.86,0,0,40,'scattered clouds','Monday 06-10',6030
0,290.66,0,0,0,'Sky is Clear','Monday 06-10',5294
0,287.15,0,0,40,mist,'Monday 06-10',5870
0,275.61,0,0,75,'broken clouds','Monday 06-10',5907
0,281.41,0,0,1,'sky is clear','Monday 06-10',5729
0,272.35,0,0,90,snow,'Monday 06-10',4265
0,250.47,0,0,90,'overcast clouds','Monday 06-10',4385
0,289.41,0,0,75,'broken clouds','Monday 06-10',6340
0,261.23,0,0,1,mist,'Monday 06-10',3716
0,294,0.66,0,90,mist,'Monday 06-10',4911
0,293.22,0,0,1,'moderate rain','Monday 06-10',5383
0,289.21,0,0,40,'scattered clouds','Monday 06-10',5998
0,255.13,0,0,20,'few clouds','Monday 06-10',5554
0,291.81,0.25,0,75,mist,'Monday 06-10',1995
0,256.2,0,0,75,'broken clouds','Monday 06-10',5908
0,286.68,0,0,75,'broken clouds','Monday 06-10',5803
0,276.793,0,0,64,'broken clouds','Monday 06-10',3520
0,281.93,0,0,90,fog,'Monday 06-10',5969
0,266.26,0,0,90,'light snow','Monday 06-10',3861
0,266.44,0,0,90,'overcast clouds','Monday 06-10',3905
0,268.81,0,0,1,mist,'Monday 06-10',4933
0,286.832,0,0,88,'overcast clouds','Monday 06-10',4356
0,284,0,0,90,'light rain','Monday 06-10',5173
0,256.94,0,0,90,'light snow','Monday 06-10',3410
0,278.44,0,0,40,'scattered clouds','Monday 06-10',4749
0,285.41,0,0,8,'sky is clear','Monday 06-10',4986
0,283.36,0,0,90,'moderate rain','Monday 06-10',4636
0,295.67,0,0,0,'Sky is Clear','Monday 06-10',4987
0,290.94,0,0,5,'sky is clear','Monday 06-10',5108
0,292.88,0,0,75,mist,'Monday 06-10',4694
0,271.41,0,0,75,mist,'Monday 06-10',5190
0,271.15,0,0,1,'sky is clear','Monday 06-10',4936
0,294.57,0,0,75,'broken clouds','Monday 06-10',4415
0,274.68,0,0,90,'light shower snow','Monday 06-10',3780
0,290.22,0,0,90,mist,'Monday 06-10',4570
0,270.35,0,0,75,mist,'Monday 06-10',4901
0,292.51,0.25,0,90,'light rain','Monday 06-10',2524
0,285.81,0,0,0,'Sky is Clear','Monday 06-10',4477
0,286.75,0,0,75,'broken clouds','Monday 06-10',5018
0,293.28,0,0,40,'scattered clouds','Monday 06-10',4735
0,261.22,0,0,40,'scattered clouds','Monday 06-10',4747
0,255.95,0,0,40,mist,'Monday 06-10',5019
0,264.29,0,0,1,'sky is clear','Monday 06-10',4018
0,270.72,0,0,90,fog,'Monday 06-10',4801
0,286.57,0,0,0,'light rain','Monday 06-10',2605
0,294.72,0,0,90,'overcast clouds','Monday 06-10',4675
0,271.94,0,0,90,fog,'Monday 06-10',5064
0,274.39,0,0,90,haze,'Monday 06-10',4820
0,284.2,0,0,1,'sky is clear','Monday 06-10',5032
0,294.13,0,0,75,'broken clouds','Monday 06-10',2377
0,270.14,0,0,64,'broken clouds','Monday 06-10',4768
0,266.85,0,0,64,'broken clouds','Monday 06-10',4653
