@relation train_80p100_38556

@attribute holiday {None,'New Years Day','Martin Luther King Jr Day','Christmas Day','Memorial Day','Columbus Day','Veterans Day','State Fair','Thanksgiving Day','Washingtons Birthday','Independence Day','Labor Day'}
@attribute temp numeric
@attribute rain_1h numeric
@attribute snow_1h numeric
@attribute clouds_all numeric
@attribute weather_description {'overcast clouds',haze,'scattered clouds','sky is clear','broken clouds',mist,'moderate rain','Sky is Clear','light snow','heavy snow','proximity thunderstorm','few clouds','light rain','light intensity drizzle',fog,'heavy intensity rain',snow,drizzle,'proximity shower rain',thunderstorm,smoke,'thunderstorm with light rain','very heavy rain','heavy intensity drizzle','proximity thunderstorm with rain','thunderstorm with rain','shower drizzle','light shower snow','thunderstorm with heavy rain','thunderstorm with light drizzle','proximity thunderstorm with drizzle',SQUALLS,'light intensity shower rain','freezing rain','light rain and snow',sleet,'thunderstorm with drizzle'}
@attribute day_time {'Thursday 19:00','Monday 12:00','Saturday 16:00','Sunday 23:00','Tuesday 1:00','Wednesday 18:00','Friday 22:00','Saturday 9:00','Saturday 2:00','Wednesday 4:00','Thursday 3:00','Saturday 4:00','Thursday 12:00','Tuesday 4:00','Thursday 20:00','Thursday 9:00','Wednesday 11:00','Sunday 19:00','Monday 22:00','Thursday 11:00','Monday 19:00','Monday 6:00','Sunday 17:00','Thursday 10:00','Tuesday 9:00','Monday 0:00','Friday 7:00','Saturday 10:00','Sunday 2:00','Wednesday 14:00','Wednesday 13:00','Friday 8:00','Saturday 17:00','Wednesday 3:00','Monday 18:00','Monday 2:00','Monday 20:00','Friday 20:00','Thursday 4:00','Thursday 5:00','Tuesday 7:00','Saturday 23:00','Saturday 14:00','Tuesday 14:00','Thursday 14:00','Friday 17:00','Sunday 0:00','Monday 17:00','Sunday 20:00','Wednesday 22:00','Wednesday 12:00','Monday 15:00','Saturday 15:00','Tuesday 10:00','Wednesday 9:00','Wednesday 8:00','Monday 23:00','Monday 9:00','Sunday 14:00','Tuesday 5:00','Saturday 13:00','Tuesday 6:00','Wednesday 1:00','Thursday 1:00','Wednesday 5:00','Monday 4:00','Sunday 5:00','Monday 21:00','Friday 12:00','Friday 13:00','Saturday 7:00','Friday 4:00','Monday 14:00','Thursday 18:00','Tuesday 23:00','Friday 21:00','Wednesday 19:00','Tuesday 8:00','Wednesday 23:00','Saturday 12:00','Sunday 9:00','Saturday 22:00','Friday 5:00','Sunday 21:00','Sunday 13:00','Tuesday 16:00','Wednesday 0:00','Wednesday 10:00','Wednesday 16:00','Wednesday 21:00','Sunday 11:00','Tuesday 12:00','Tuesday 20:00','Sunday 7:00','Sunday 18:00','Saturday 18:00','Saturday 11:00','Saturday 20:00','Monday 3:00','Monday 10:00','Saturday 19:00','Sunday 4:00','Saturday 21:00','Friday 1:00','Tuesday 22:00','Tuesday 3:00','Monday 5:00','Saturday 3:00','Friday 3:00','Friday 0:00','Thursday 15:00','Sunday 8:00','Wednesday 2:00','Friday 6:00','Tuesday 18:00','Wednesday 6:00','Monday 13:00','Sunday 1:00','Tuesday 21:00','Tuesday 13:00','Sunday 22:00','Saturday 0:00','Friday 18:00','Monday 7:00','Friday 9:00','Thursday 7:00','Sunday 10:00','Thursday 23:00','Wednesday 20:00','Saturday 5:00','Monday 11:00','Tuesday 15:00','Thursday 2:00','Friday 19:00','Thursday 13:00','Wednesday 15:00','Tuesday 11:00','Thursday 8:00','Thursday 6:00','Friday 16:00','Tuesday 17:00','Thursday 22:00','Friday 15:00','Sunday 15:00','Sunday 12:00','Saturday 8:00','Tuesday 2:00','Sunday 16:00','Friday 11:00','Thursday 0:00','Friday 2:00','Thursday 17:00','Wednesday 17:00','Saturday 6:00','Monday 1:00','Friday 14:00','Monday 8:00','Wednesday 7:00','Saturday 1:00','Tuesday 0:00','Sunday 6:00','Thursday 16:00','Thursday 21:00','Friday 10:00','Sunday 3:00','Monday 16:00','Friday 23:00','Tuesday 19:00'}
@attribute traffic_volume numeric

@data
None,287.82,0,0,1,fog,'Tuesday 3:00',376
None,273.58,0,0,90,'heavy snow','Monday 5:00',2617
None,260.65,0,0,90,'light snow','Thursday 17:00',4520
None,256.05,0,0,20,haze,'Monday 6:00',3092
None,270.28,0,0,90,'light intensity drizzle','Thursday 4:00',855
None,286.19,0,0,90,haze,'Tuesday 16:00',6620
None,299.15,0,0,1,'sky is clear','Friday 15:00',5843
None,278.83,0,0,90,'light rain','Wednesday 14:00',5367
None,295.08,0.51,0,90,mist,'Wednesday 10:00',4834
None,281.43,0,0,75,fog,'Friday 8:00',5817
None,281.51,0,0,90,'overcast clouds','Thursday 4:00',885
None,298.82,0,0,40,'scattered clouds','Saturday 16:00',3974
None,297.34,0,0,90,drizzle,'Monday 17:00',3518
None,275.36,0,0,90,mist,'Sunday 16:00',4242
None,259.9,0,0,90,'overcast clouds','Tuesday 0:00',502
None,284.48,0,0,40,'scattered clouds','Monday 17:00',5663
None,275.23,0,0,1,'sky is clear','Friday 23:00',1892
None,277.68,0,0,90,mist,'Sunday 23:00',2100
None,263.9,0,0,1,fog,'Wednesday 3:00',296
None,293.76,0,0,20,'few clouds','Thursday 14:00',5073
None,269.75,0,0,1,'sky is clear','Saturday 23:00',1943
None,298.62,0,0,20,'few clouds','Sunday 20:00',3135
None,285.94,0,0,92,'light intensity drizzle','Friday 11:00',5221
None,287.88,0.76,0,90,'moderate rain','Friday 18:00',4809
None,266.39,0,0,1,'sky is clear','Thursday 5:00',2605
None,266.33,0,0,1,'sky is clear','Sunday 14:00',4464
None,274.02,0,0,90,mist,'Saturday 1:00',789
None,298.16,0,0,40,'scattered clouds','Monday 21:00',2804
None,269.43,0,0,5,'sky is clear','Monday 7:00',6048
None,287.6,0.25,0,1,mist,'Friday 6:00',5653
None,294.05,1.27,0,24,'moderate rain','Thursday 22:00',1877
None,248.51,0,0,1,haze,'Monday 3:00',284
None,274.15,0,0,90,'overcast clouds','Monday 17:00',6160
None,288.37,0,0,5,'sky is clear','Tuesday 20:00',2965
None,291.7,1.52,0,90,'light intensity drizzle','Sunday 7:00',1264
None,276.68,0,0,75,'broken clouds','Sunday 6:00',710
None,252.13,0,0,99,'overcast clouds','Friday 9:00',4996
None,287.45,0,0,1,'sky is clear','Friday 1:00',447
None,274.43,0,0,90,'overcast clouds','Friday 9:00',4962
None,262.89,0,0,64,'broken clouds','Wednesday 10:00',4706
None,272.71,0,0,90,'heavy intensity drizzle','Monday 16:00',3563
None,259.36,0,0,1,'sky is clear','Tuesday 16:00',6186
None,300.82,0,0,5,'sky is clear','Monday 21:00',2633
None,292.43,0,0,40,'scattered clouds','Wednesday 9:00',5217
None,276.055,0,0,68,'broken clouds','Friday 1:00',374
None,295.29,0,0,40,'scattered clouds','Monday 7:00',6178
None,297.37,0,0,90,'light intensity drizzle','Wednesday 10:00',4374
None,290.65,0,0,20,'few clouds','Wednesday 19:00',3591
None,266.09,0,0,1,'sky is clear','Thursday 23:00',1305
None,285.97,0,0,90,mist,'Wednesday 5:00',2643
None,276.07,0,0,90,mist,'Monday 14:00',5310
None,273.03,0,0,1,'sky is clear','Saturday 3:00',360
None,266.58,0,0,40,'scattered clouds','Friday 11:00',3672
None,280.93,0,0,1,'sky is clear','Saturday 2:00',516
None,291.77,0,0,1,mist,'Wednesday 6:00',6046
None,271.84,0,0,90,'overcast clouds','Thursday 20:00',3048
None,262.88,0,0,1,'light snow','Saturday 0:00',1196
None,258.52,0,0,90,'overcast clouds','Friday 14:00',5546
None,294.02,2.86,0,75,'proximity thunderstorm','Saturday 23:00',2441
None,259.92,0,0,75,'broken clouds','Sunday 8:00',1582
None,265.79,0,0,1,'sky is clear','Sunday 3:00',439
None,278.72,0,0,20,'few clouds','Monday 18:00',4663
None,260.29,0,0,75,'heavy snow','Sunday 10:00',3234
None,287.76,0,0,1,fog,'Saturday 0:00',1371
None,283.1,0,0,75,'broken clouds','Sunday 16:00',3004
None,278.94,0,0,40,'scattered clouds','Friday 7:00',6712
None,290.54,0,0,0,'Sky is Clear','Friday 6:00',5424
None,293.62,2.26,0,90,'heavy intensity rain','Tuesday 22:00',1351
None,271.97,0,0,90,'overcast clouds','Tuesday 6:00',5637
None,284.65,0,0,90,mist,'Monday 3:00',337
None,292.02,0,0,90,mist,'Thursday 5:00',3008
None,275.02,0,0,90,'light intensity drizzle','Saturday 9:00',3489
None,266.09,0,0,90,haze,'Monday 10:00',4232
None,295.42,0,0,88,'overcast clouds','Saturday 13:00',5001
None,280.43,0,0,90,'light rain','Sunday 9:00',2687
None,287.15,0,0,90,'light rain','Saturday 21:00',2894
None,279.83,0,0,56,'broken clouds','Wednesday 12:00',4278
None,293.08,0,0,1,'sky is clear','Monday 16:00',6883
None,286.22,0,0,75,'broken clouds','Monday 11:00',4667
None,288.95,0,0,1,haze,'Thursday 21:00',3096
None,264.55,0,0,90,'overcast clouds','Sunday 7:00',1024
None,284.39,0,0,40,'scattered clouds','Friday 18:00',5104
None,291.14,1.78,0,90,mist,'Thursday 6:00',5377
None,288.99,0,0,90,'overcast clouds','Sunday 14:00',3637
None,289.03,0,0,40,mist,'Thursday 9:00',5303
None,287.88,0,0,40,'scattered clouds','Thursday 8:00',5494
None,297.36,0,0,8,'sky is clear','Sunday 13:00',4347
None,275.68,0,0,1,'sky is clear','Tuesday 12:00',5057
None,273.29,0,0,40,'scattered clouds','Friday 18:00',5207
None,275.79,0,0,90,mist,'Friday 15:00',5901
None,259.86,0,0,90,'overcast clouds','Tuesday 16:00',6404
None,280.09,0,0,90,'light intensity drizzle','Saturday 9:00',3729
None,288.06,0,0,8,'sky is clear','Monday 10:00',4475
None,288.65,0,0,1,mist,'Friday 22:00',2652
None,296.92,0,0,90,'overcast clouds','Saturday 13:00',4697
None,274.21,0,0,90,'light intensity drizzle','Saturday 22:00',2898
None,290.56,0,0,1,'sky is clear','Saturday 13:00',4537
None,287.94,0,0,1,'sky is clear','Wednesday 19:00',3639
None,274.21,0,0,90,'light snow','Friday 14:00',4651
None,281.65,0,0,1,'sky is clear','Tuesday 11:00',4533
None,271.87,0,0,75,'broken clouds','Sunday 21:00',1800
None,284.14,0,0,1,'sky is clear','Wednesday 1:00',373
None,304.3,0,0,1,'sky is clear','Friday 16:00',5651
None,261.48,0,0,1,'sky is clear','Friday 1:00',418
None,289.78,0,0,40,'proximity thunderstorm','Monday 17:00',6199
None,282.6,0,0,5,'sky is clear','Tuesday 20:00',2898
None,256.72,0,0,1,'sky is clear','Saturday 15:00',3941
None,289.15,0,0,75,'broken clouds','Monday 7:00',6783
None,265.37,0,0,90,haze,'Thursday 18:00',4129
None,270.08,0,0,64,haze,'Tuesday 13:00',4941
None,293.5,0,0,1,'sky is clear','Wednesday 9:00',5208
None,298.58,0,0,0,'Sky is Clear','Sunday 18:00',3788
None,296.77,0,0,1,'sky is clear','Monday 20:00',3048
None,292.22,0,0,1,'sky is clear','Wednesday 3:00',381
None,290.488,0,0,68,'broken clouds','Wednesday 15:00',5913
None,291.94,0,0,1,mist,'Saturday 2:00',665
None,262.15,0,0,1,'sky is clear','Saturday 11:00',3996
None,273.4,1.86,0,90,'moderate rain','Wednesday 20:00',2483
None,292.52,0,0,90,'overcast clouds','Saturday 15:00',4427
None,297.888,0,0,0,'Sky is Clear','Wednesday 1:00',389
None,297.888,0,0,0,'Sky is Clear','Tuesday 0:00',602
None,303.18,0,0,0,'Sky is Clear','Tuesday 15:00',5931
None,297.34,0,0,40,'scattered clouds','Sunday 12:00',5025
None,286.89,0,0,90,'overcast clouds','Tuesday 2:00',336
None,273.72,0,0,90,'light snow','Sunday 2:00',348
None,250.72,0,0,1,'sky is clear','Thursday 9:00',5189
None,294.02,0,0,1,'sky is clear','Thursday 19:00',3728
None,268.08,0,0,90,mist,'Thursday 12:00',4754
None,259.98,0,0,64,'broken clouds','Friday 0:00',792
None,295.15,0,0,1,'sky is clear','Thursday 7:00',4966
None,267.8,0,0,40,'scattered clouds','Friday 6:00',5276
None,295.55,0,0,5,'sky is clear','Tuesday 9:00',4805
None,298.29,0,0,1,'sky is clear','Monday 13:00',4364
None,286.06,0,0,90,'overcast clouds','Sunday 9:00',2206
None,274.55,0,0,90,'overcast clouds','Wednesday 22:00',1918
None,268.96,0,0,1,'sky is clear','Saturday 17:00',4716
None,292.02,0,0,75,'broken clouds','Sunday 7:00',1150
None,278.51,0,0,1,mist,'Sunday 7:00',1304
None,303.1,0,0,1,'sky is clear','Saturday 18:00',4260
None,278.29,0,0,90,'overcast clouds','Friday 19:00',3774
None,290.69,0,0,5,'sky is clear','Sunday 22:00',1759
None,282.96,0,0,90,'overcast clouds','Thursday 21:00',3199
None,280.12,0,0,1,'sky is clear','Friday 23:00',2179
None,269.09,0,0,1,'sky is clear','Sunday 22:00',1299
None,292.9,0,0,1,'sky is clear','Tuesday 1:00',389
None,300.22,0,0,1,'sky is clear','Monday 15:00',5605
None,275.83,0,0,90,'overcast clouds','Monday 13:00',4753
None,294.65,0,0,1,'sky is clear','Tuesday 21:00',3057
None,291.51,0,0,90,'overcast clouds','Sunday 7:00',1255
None,266.22,0,0,90,mist,'Monday 22:00',1354
None,263.03,0,0,5,'sky is clear','Thursday 18:00',4555
None,291.08,0,0,0,'Sky is Clear','Friday 2:00',407
None,277.76,1.09,0,90,'light intensity drizzle','Thursday 22:00',1993
None,280.29,0,0,90,drizzle,'Sunday 2:00',737
None,270.86,0,0,90,'light snow','Monday 22:00',1631
None,296.01,0,0,1,'light intensity drizzle','Monday 23:00',1136
None,259.92,0,0,90,'light snow','Thursday 17:00',4178
None,270.55,0,0,1,mist,'Saturday 3:00',366
None,301.06,0,0,75,'light rain','Thursday 11:00',4359
None,262.35,0,0,40,'scattered clouds','Wednesday 5:00',2741
None,292.02,0,0,0,'Sky is Clear','Sunday 10:00',3335
None,271.51,0,0,90,mist,'Tuesday 2:00',289
None,274.65,0,0,90,'overcast clouds','Saturday 0:00',1121
None,276.94,0,0,1,'sky is clear','Wednesday 16:00',6326
None,285.6,0,0,1,smoke,'Saturday 8:00',3139
None,275,0.25,0,90,'light rain','Tuesday 17:00',5968
None,291.01,0,0,40,'scattered clouds','Friday 22:00',2718
None,289.37,0,0,0,fog,'Thursday 4:00',851
None,256.09,0,0,1,'sky is clear','Wednesday 6:00',5795
None,268.71,0,0,0,'sky is clear','Thursday 0:00',542
None,262.42,0,0,90,'light snow','Monday 5:00',2665
None,272,0,0,90,'overcast clouds','Saturday 0:00',1103
None,275.85,0,0,20,'few clouds','Saturday 11:00',4416
None,286.76,0,0,40,mist,'Saturday 10:00',3857
None,282,0,0,75,'broken clouds','Thursday 16:00',7213
None,262.46,0,0,90,'light snow','Sunday 17:00',4198
None,290.57,0,0,90,'overcast clouds','Sunday 9:00',3245
None,299.58,0,0,75,'light rain','Wednesday 15:00',6026
None,289.3,0,0,40,'scattered clouds','Tuesday 0:00',596
None,283.02,0,0,32,'scattered clouds','Tuesday 3:00',309
None,277.46,0,0,90,'overcast clouds','Sunday 16:00',4198
None,300.82,0,0,90,'light rain','Saturday 18:00',3871
None,274.58,0,0,90,'overcast clouds','Saturday 17:00',5142
None,300.15,0,0,1,'sky is clear','Monday 13:00',4558
None,257.49,0,0,64,'light snow','Saturday 11:00',4032
None,295.36,0,0,75,'broken clouds','Wednesday 12:00',5102
None,272.6,0,0,90,fog,'Friday 7:00',5652
None,269.48,0,0,5,'sky is clear','Sunday 20:00',2604
None,281.15,0,0,90,fog,'Monday 9:00',4523
None,276.09,0,0,90,'overcast clouds','Friday 4:00',829
None,296.13,0.78,0,75,'light rain','Saturday 7:00',2283
None,270.68,0,0,90,'light snow','Tuesday 9:00',5130
None,294.79,0,0,1,'sky is clear','Wednesday 17:00',5938
None,291.94,0,0,90,'overcast clouds','Monday 12:00',4992
None,269.29,0,0,90,'overcast clouds','Saturday 22:00',3539
None,288.2,0,0,24,'light rain','Wednesday 7:00',6817
None,290.34,0,0,1,'sky is clear','Sunday 3:00',488
None,269.71,0,0,0,'sky is clear','Sunday 7:00',938
None,295.5,0,0,1,'sky is clear','Wednesday 20:00',3128
None,284.6,1.02,0,92,mist,'Tuesday 12:00',4989
None,268.88,0,0,40,'scattered clouds','Thursday 11:00',5013
None,292.33,0,0,0,'Sky is Clear','Sunday 1:00',946
None,257.79,0,0,90,haze,'Thursday 9:00',3529
None,290.23,0,0,0,'Sky is Clear','Wednesday 4:00',853
None,293.01,0,0,1,mist,'Friday 1:00',565
None,293.38,0,0,92,'overcast clouds','Sunday 19:00',2987
None,292.56,0,0,0,'Sky is Clear','Monday 11:00',4277
None,286.08,0,0,1,mist,'Monday 4:00',879
None,287.48,0,0,5,'sky is clear','Wednesday 17:00',6420
None,252.09,0,0,1,'sky is clear','Saturday 20:00',3429
None,297.28,0,0,90,'overcast clouds','Friday 11:00',3331
None,298.87,0,0,1,'sky is clear','Thursday 12:00',4917
None,293.48,0,0,90,'overcast clouds','Sunday 14:00',4346
None,268.7,0,0,1,'sky is clear','Tuesday 0:00',571
None,294.68,0,0,75,'moderate rain','Monday 16:00',5927
None,276.48,0,0,90,'light intensity drizzle','Wednesday 14:00',4704
None,269.15,0,0,90,'overcast clouds','Saturday 23:00',1880
None,293.8,0,0,92,'light rain','Friday 11:00',5177
None,292.22,0,0,75,'broken clouds','Wednesday 14:00',5191
None,278.01,0,0,90,'overcast clouds','Wednesday 19:00',3393
None,279.61,0,0,75,'broken clouds','Wednesday 11:00',4775
None,277.23,0,0,40,'light intensity drizzle','Tuesday 18:00',4783
None,260.08,0,0,90,'light snow','Monday 4:00',775
None,289.54,0,0,5,mist,'Wednesday 7:00',6391
None,274.51,0,0,90,'light rain','Friday 20:00',2320
None,261.89,0,0,0,'sky is clear','Thursday 17:00',4730
None,290.77,0,0,1,'sky is clear','Saturday 10:00',4766
None,288.3,0,0,1,mist,'Wednesday 7:00',6386
None,300.5,0,0,40,'proximity thunderstorm','Friday 18:00',4993
None,271.82,0,0,90,'overcast clouds','Monday 20:00',1837
None,296.06,0,0,0,'Sky is Clear','Wednesday 20:00',3002
None,272.49,0,0,75,mist,'Thursday 1:00',323
None,275.02,0,0,90,'light rain','Friday 10:00',4695
None,307.68,0,0,40,'scattered clouds','Friday 19:00',3705
None,285.65,0,0,75,'moderate rain','Monday 10:00',4523
None,295.58,0,0,1,'proximity thunderstorm with rain','Friday 3:00',373
None,282.74,0,0,5,mist,'Thursday 8:00',6143
None,254.15,0,0,90,'overcast clouds','Saturday 11:00',4278
None,294.16,0.81,0,92,mist,'Thursday 19:00',3378
None,288.14,0,0,1,'sky is clear','Friday 11:00',5021
None,286.62,0,0,1,'sky is clear','Saturday 18:00',4300
None,263.59,0,0,1,'sky is clear','Tuesday 22:00',1824
None,293.88,0,0,90,'light rain','Tuesday 14:00',4905
None,275.72,0,0,75,'light snow','Wednesday 1:00',388
None,292.62,0,0,1,'sky is clear','Wednesday 6:00',5631
None,273.22,0,0,90,mist,'Sunday 10:00',3400
None,257.68,0,0,90,haze,'Monday 11:00',4217
None,287.66,0.25,0,1,'light rain','Monday 7:00',1036
None,271.98,0,0,90,mist,'Saturday 6:00',1421
None,296.57,0,0,40,'scattered clouds','Wednesday 11:00',5189
None,285.885,0,0,76,'light rain','Monday 13:00',4351
None,288.32,7.11,0,0,fog,'Monday 9:00',4916
None,296,0,0,40,'scattered clouds','Monday 18:00',4265
None,296.07,0,0,1,'sky is clear','Monday 8:00',5656
None,278.02,0,0,90,'light rain','Thursday 6:00',5641
None,279.83,1.27,0,90,'moderate rain','Monday 22:00',1893
None,286.16,0,0,20,'few clouds','Tuesday 10:00',4455
None,291.13,0,0,75,'broken clouds','Wednesday 12:00',5001
None,272.41,0,0,90,fog,'Monday 11:00',3761
None,281.88,0,0,1,'sky is clear','Saturday 2:00',576
None,290.16,0,0,0,'Sky is Clear','Monday 21:00',2239
None,269.75,0,0,90,'light snow','Thursday 11:00',4529
None,265.35,0,0,90,mist,'Monday 1:00',553
None,259.82,0,0,1,'sky is clear','Wednesday 6:00',5690
None,292.39,0,0,90,'light rain','Thursday 18:00',4997
None,287.42,0,0,5,'sky is clear','Tuesday 7:00',6598
None,289.75,0,0,1,'sky is clear','Monday 1:00',344
None,272.08,0,0,90,'overcast clouds','Wednesday 23:00',1150
None,289.55,0,0,1,'sky is clear','Sunday 20:00',3696
None,284.72,0,0,20,'few clouds','Tuesday 9:00',5177
None,253.5,0,0,90,'overcast clouds','Friday 11:00',4909
None,298.37,0,0,1,'sky is clear','Saturday 17:00',4384
None,272.65,0,0,90,'overcast clouds','Tuesday 11:00',4455
None,277.57,0,0,90,'light rain','Sunday 14:00',4373
None,286.9,0,0,1,'sky is clear','Monday 0:00',652
None,267.68,0,0,90,'light snow','Thursday 17:00',6042
None,269.95,0,0,90,'overcast clouds','Friday 23:00',1883
None,274.81,0,0,90,'overcast clouds','Monday 4:00',819
None,276.1,0,0,64,'broken clouds','Monday 17:00',6066
None,291.71,0,0,40,'scattered clouds','Wednesday 14:00',5331
None,289.28,0,0,75,'broken clouds','Monday 19:00',2878
None,264.61,0,0,1,'sky is clear','Wednesday 4:00',795
None,297.38,1.52,0,1,mist,'Tuesday 3:00',310
None,295.33,0,0,75,'broken clouds','Sunday 23:00',1473
None,297.75,0,0,1,'sky is clear','Wednesday 11:00',4684
None,260.39,0,0,90,mist,'Wednesday 4:00',833
None,301.15,0,0,40,'scattered clouds','Wednesday 12:00',4983
None,268.61,0,0,75,haze,'Saturday 10:00',3519
None,288.15,0,0,75,'broken clouds','Tuesday 16:00',6517
None,273.38,0,0,1,fog,'Monday 1:00',273
None,281.7,0,0,100,mist,'Saturday 9:00',3713
None,275.86,0,0,90,'overcast clouds','Friday 22:00',2928
None,288.21,0,0,90,'overcast clouds','Wednesday 15:00',5604
None,272.42,0,0,90,snow,'Friday 19:00',2876
None,292.07,0,0,90,mist,'Thursday 23:00',1311
None,265.88,0,0,90,'light snow','Sunday 11:00',2611
None,276.42,0,0,90,'light rain','Wednesday 13:00',4912
None,274.18,0,0,90,mist,'Friday 23:00',1629
None,301.51,0.76,0,75,'light rain','Saturday 13:00',5219
None,289.22,0,0,44,'scattered clouds','Monday 9:00',5077
None,248.15,0,0,40,'scattered clouds','Tuesday 7:00',6222
None,292.08,0,0,0,mist,'Monday 7:00',6405
None,287.42,0,0,92,'overcast clouds','Saturday 11:00',4101
None,303.37,0,0,40,'scattered clouds','Tuesday 17:00',5720
None,276.51,0,0,90,drizzle,'Friday 15:00',5906
None,269.87,0,0,90,snow,'Tuesday 20:00',1703
None,279.78,0.45,0,90,'light rain','Monday 2:00',206
None,291.39,0,0,1,mist,'Monday 22:00',1558
None,290.18,0.38,0,92,'light rain','Wednesday 8:00',6015
None,280.96,0,0,96,drizzle,'Saturday 5:00',759
None,292.92,0.3,0,64,'light rain','Tuesday 4:00',986
None,276.25,0.25,0,90,'light rain','Friday 16:00',6290
None,278.35,0,0,90,mist,'Thursday 5:00',2700
None,269.9,0,0,90,'overcast clouds','Monday 13:00',3306
None,289.91,1.52,0,80,mist,'Wednesday 4:00',822
None,256.65,0,0,90,haze,'Monday 22:00',1215
None,299.28,0,0,90,'overcast clouds','Saturday 14:00',4826
None,283.89,0,0,1,'sky is clear','Tuesday 5:00',2995
None,290.97,0,0,36,'scattered clouds','Sunday 6:00',810
None,283.01,0,0,90,mist,'Tuesday 8:00',5356
None,286.72,0,0,75,mist,'Tuesday 6:00',5875
None,257.68,0,0,40,'scattered clouds','Friday 15:00',5553
None,273.38,0,0,1,'sky is clear','Thursday 22:00',2023
None,250.73,0,0,1,'sky is clear','Sunday 4:00',271
None,268.58,0,0,1,'sky is clear','Sunday 23:00',952
None,301.98,0.25,0,1,'light rain','Saturday 16:00',4649
None,286.42,0,0,1,mist,'Wednesday 3:00',393
None,291.52,0,0,90,haze,'Monday 9:00',5114
None,281.08,0,0,5,'sky is clear','Wednesday 9:00',5516
None,292.72,0,0,20,'few clouds','Monday 14:00',5208
None,258.55,0,0,1,'sky is clear','Tuesday 8:00',6007
None,272.4,0,0,90,'heavy snow','Saturday 11:00',4619
None,272.65,0,0,5,'sky is clear','Saturday 9:00',3374
None,293.49,0,0,1,'sky is clear','Thursday 14:00',5334
None,260.48,0,0,90,haze,'Sunday 12:00',4175
None,273.4,0,0,90,'overcast clouds','Monday 12:00',5102
None,289.37,0,0,75,'broken clouds','Monday 11:00',4767
None,273.95,0,0,90,'light snow','Wednesday 6:00',4787
None,269.4,0,0,40,'scattered clouds','Tuesday 1:00',410
None,283.62,0,0,90,drizzle,'Tuesday 23:00',1034
None,275.093,0,0,80,'broken clouds','Tuesday 3:00',327
None,292.86,0,0,1,haze,'Tuesday 13:00',5224
None,286.08,0,0,90,'light intensity drizzle','Thursday 11:00',4693
None,268.75,0,0,1,haze,'Friday 2:00',287
None,283.27,0,0,90,mist,'Monday 12:00',4664
None,269.44,0,0,64,'broken clouds','Thursday 15:00',2954
None,301.13,0,0,40,'scattered clouds','Sunday 17:00',3793
None,274.22,0,0,90,'light snow','Friday 8:00',5159
None,285.21,0,0,1,'sky is clear','Saturday 15:00',4209
None,294.1,0,0,1,'sky is clear','Thursday 12:00',4569
None,279.6,0,0,40,'scattered clouds','Thursday 16:00',6585
None,257.14,0,0,90,'overcast clouds','Monday 5:00',2726
None,296.39,0,0,1,'sky is clear','Monday 20:00',2917
None,282.06,0.76,0,90,'moderate rain','Tuesday 7:00',6239
None,274.67,0,0,90,'light rain','Saturday 0:00',1043
None,262.81,0,0,1,'sky is clear','Wednesday 11:00',4497
None,299.88,0,0,40,'scattered clouds','Sunday 18:00',4098
None,249.15,0,0,1,'sky is clear','Sunday 19:00',2552
None,292.29,0,0,90,'overcast clouds','Thursday 19:00',3799
None,255.2,0,0,64,'broken clouds','Monday 15:00',5356
None,291.48,0,0,90,mist,'Saturday 10:00',4519
None,292.65,0,0,1,'sky is clear','Friday 23:00',3654
None,284.93,0,0,90,mist,'Wednesday 10:00',4852
None,298.44,0,0,75,'light rain','Thursday 4:00',1005
None,296.73,0,0,1,'sky is clear','Thursday 12:00',5136
None,299.48,0,0,1,'sky is clear','Monday 17:00',3798
None,295.82,0,0,48,'scattered clouds','Tuesday 16:00',6177
None,282.75,0,0,1,'sky is clear','Saturday 22:00',3505
None,251.88,0,0,1,'sky is clear','Tuesday 10:00',4416
None,287.09,0,0,90,drizzle,'Friday 15:00',5777
None,285.81,0,0,90,drizzle,'Thursday 0:00',1381
None,271.27,0,0,40,'light snow','Sunday 10:00',3659
None,280.62,0,0,90,'light rain','Monday 20:00',2400
None,299.49,0,0,1,'sky is clear','Thursday 23:00',1482
None,269.82,0,0,1,'sky is clear','Saturday 12:00',4236
None,290.03,0,0,40,'scattered clouds','Tuesday 13:00',4666
None,282.62,0,0,20,'few clouds','Tuesday 21:00',3436
None,275.15,0,0,90,'light snow','Thursday 18:00',4331
None,271.53,0,0,90,'overcast clouds','Monday 16:00',4344
None,304.15,0,0,1,'sky is clear','Saturday 14:00',4600
None,276.76,0,0,40,'scattered clouds','Friday 0:00',731
None,286.15,0,0,40,'scattered clouds','Monday 16:00',6618
None,268.64,0,0,90,'light snow','Friday 23:00',1514
None,272.71,0,0,75,'broken clouds','Tuesday 0:00',659
None,276.43,0,0,90,'light snow','Friday 14:00',5713
None,270.08,0,0,90,'overcast clouds','Monday 4:00',848
None,302.66,0,0,80,'broken clouds','Sunday 21:00',2677
None,299.75,0,0,1,'sky is clear','Thursday 15:00',6192
None,290.85,0,0,40,'scattered clouds','Sunday 17:00',4643
None,290.57,0,0,1,'light intensity drizzle','Monday 13:00',4837
None,289.58,0,0,75,'broken clouds','Thursday 5:00',2939
None,279.07,0,0,64,'broken clouds','Saturday 1:00',670
None,286.23,0,0,1,'sky is clear','Saturday 11:00',4818
None,269.22,0,0,90,'light snow','Sunday 7:00',634
