holiday,temp,rain_1h,snow_1h,clouds_all,weather_description,day_time,traffic_volume
0,275.82,0,0,90,overcast clouds,Tuesday 12:00,4533
0,286.53,0,0,90,overcast clouds,Monday 11:00,4088
0,287.1,0,0,1,sky is clear,Sunday 0:00,1407
0,285.227,0,0,48,scattered clouds,Wednesday 16:00,6257
0,263.22,0,0,90,mist,Saturday 10:00,3572
0,264.56,0,0,90,heavy snow,Saturday 19:00,2859
0,251.07,0,0,1,sky is clear,Friday 5:00,2728
0,264.46,0,0,90,overcast clouds,Monday 1:00,401
0,287.65,0,0,75,moderate rain,Sunday 4:00,356
0,274.98,0,0,90,mist,Sunday 6:00,690
0,254.32,0,0,90,overcast clouds,Friday 8:00,5509
0,259.17,0.51,0,64,light snow,Sunday 3:00,332
0,271.51,0,0,1,mist,Sunday 8:00,2231
0,297.888,0,0,0,Sky is Clear,Tuesday 4:00,868
0,292.47,0,0,75,broken clouds,Friday 9:00,5325
0,266.93,0,0,40,scattered clouds,Sunday 6:00,715
0,271.26,0,0,90,mist,Sunday 6:00,730
0,281.62,0,0,1,sky is clear,Monday 5:00,2829
0,282.5,0,0,90,fog,Monday 4:00,942
0,265.22,0,0,90,light snow,Sunday 20:00,3080
0,295.48,0,0,1,sky is clear,Thursday 11:00,4919
0,273.79,0,0,90,light rain,Friday 21:00,2158
0,268.85,0,0,90,mist,Tuesday 7:00,3865
0,287.15,0,0,1,mist,Monday 5:00,3051
0,271.82,0,0,90,overcast clouds,Saturday 4:00,408
0,283.35,0,0,90,overcast clouds,Thursday 4:00,871
0,267.69,0,0,20,few clouds,Wednesday 23:00,1335
0,271.51,0,0,1,sky is clear,Sunday 9:00,2788
0,273.09,0,0,5,mist,Saturday 20:00,2548
0,296.19,0,0,1,sky is clear,Monday 1:00,280
0,291.09,0,0,90,mist,Tuesday 15:00,5828
0,277.81,0,0,90,overcast clouds,Saturday 23:00,1934
0,297.15,0,0,1,light rain,Wednesday 1:00,453
0,288.68,0,0,75,broken clouds,Thursday 16:00,6451
0,256.44,0,0,5,sky is clear,Tuesday 17:00,6062
0,298.08,0,0,1,light intensity drizzle,Tuesday 22:00,1892
0,275.79,0,0,1,sky is clear,Saturday 0:00,1291
0,278.74,0,0,90,mist,Tuesday 18:00,3921
0,292.72,0,0,75,moderate rain,Wednesday 1:00,351
0,254.53,0,0,40,scattered clouds,Saturday 8:00,2653
0,289.68,0,0,76,broken clouds,Sunday 15:00,4787
0,258.07,0,0,40,scattered clouds,Tuesday 11:00,4327
0,279.5,0,0,75,broken clouds,Wednesday 7:00,7107
0,294.65,0,0,1,thunderstorm,Sunday 4:00,356
0,264.93,0,0,90,haze,Thursday 3:00,493
0,298.25,0,0,75,moderate rain,Tuesday 17:00,4750
0,261.44,0,0,40,fog,Monday 5:00,2459
0,267.42,0,0,1,sky is clear,Saturday 15:00,4708
0,254.95,0,0,1,light snow,Tuesday 3:00,331
0,290.69,0,0,40,scattered clouds,Sunday 19:00,4117
0,279.82,0,0,75,mist,Tuesday 3:00,347
0,270.15,0,0,1,sky is clear,Wednesday 8:00,5926
0,279.15,0,0,1,sky is clear,Wednesday 10:00,4524
0,275.43,0,0,90,fog,Wednesday 8:00,6115
0,261.51,0,0,1,sky is clear,Wednesday 2:00,240
0,290.11,0,0,1,sky is clear,Saturday 8:00,2941
0,265.22,0,0,90,overcast clouds,Sunday 5:00,643
0,298.84,0,0,40,scattered clouds,Wednesday 19:00,3648
0,281.86,0,0,20,light rain,Wednesday 13:00,5055
0,289.61,0,0,1,sky is clear,Friday 3:00,425
0,289.99,0,0,1,sky is clear,Tuesday 10:00,4188
0,298.18,0,0,0,Sky is Clear,Thursday 10:00,4416
0,297.28,0,0,40,scattered clouds,Monday 13:00,4900
0,286.81,0,0,5,sky is clear,Thursday 21:00,3064
0,282.77,0,0,1,sky is clear,Sunday 4:00,367
0,269.48,0,0,90,overcast clouds,Sunday 9:00,3053
0,275.44,0,0,64,broken clouds,Sunday 10:00,3273
0,293.19,0,0,75,light rain,Saturday 16:00,4755
0,286.08,0,0,90,mist,Saturday 3:00,374
0,284.09,0,0,75,broken clouds,Wednesday 21:00,2560
0,289.8,0,0,20,few clouds,Friday 22:00,2669
0,284.68,0,0,93,mist,Sunday 16:00,4234
0,292.25,0.25,0,90,light intensity drizzle,Wednesday 19:00,3368
0,253.97,0,0,1,sky is clear,Thursday 21:00,2521
0,278.95,0,0,75,light rain,Wednesday 23:00,1115
0,298.82,0,0,1,sky is clear,Saturday 0:00,1386
0,303.15,0,0,1,sky is clear,Sunday 15:00,4351
0,299.15,0,0,1,sky is clear,Wednesday 12:00,5528
0,280.72,0,0,1,sky is clear,Saturday 17:00,4954
0,251.68,0,0,5,haze,Wednesday 10:00,3858
0,297.53,0,0,32,scattered clouds,Thursday 17:00,6120
0,276.11,0,0,1,sky is clear,Tuesday 6:00,5789
0,281.8,0,0,44,scattered clouds,Thursday 17:00,6315
0,251.45,0,0,90,overcast clouds,Friday 4:00,683
0,264.46,0,0,64,light snow,Wednesday 23:00,892
0,287.93,0,0,5,sky is clear,Friday 8:00,5232
0,277.48,0,0,40,scattered clouds,Tuesday 4:00,884
0,270.52,0,0,64,broken clouds,Saturday 5:00,641
0,290.11,0,0,0,Sky is Clear,Friday 0:00,894
0,264.36,0,0,64,broken clouds,Thursday 8:00,5768
0,276.22,0,0,75,broken clouds,Tuesday 20:00,2604
0,255.38,0,0,40,scattered clouds,Tuesday 16:00,5958
0,293.81,0,0,1,light intensity drizzle,Wednesday 8:00,5821
0,271.178,0,0,0,Sky is Clear,Thursday 4:00,790
0,276.48,0,0,75,broken clouds,Monday 16:00,6338
0,275.88,0,0,1,sky is clear,Tuesday 3:00,332
0,285.48,0,0,40,mist,Wednesday 8:00,6254
0,273.84,0,0,1,sky is clear,Tuesday 4:00,815
0,267.61,0,0,90,overcast clouds,Friday 2:00,312
0,284.66,0,0,20,mist,Sunday 8:00,2224
0,290.25,7.7,0,68,heavy intensity rain,Thursday 7:00,5656
0,294.44,4.57,0,75,heavy intensity rain,Thursday 5:00,2874
0,269.69,0,0,90,overcast clouds,Thursday 19:00,3447
0,283.69,0.25,0,1,light rain,Sunday 7:00,1434
0,292.02,0,0,1,sky is clear,Saturday 13:00,2736
0,291.61,0,0,1,sky is clear,Wednesday 10:00,4583
0,274.48,0,0,90,light intensity drizzle,Sunday 18:00,2148
0,271.02,0,0,90,light snow,Wednesday 5:00,2278
0,289.93,0,0,20,few clouds,Thursday 10:00,4708
0,299.53,0,0,0,Sky is Clear,Saturday 13:00,4708
0,286.17,0,0,1,sky is clear,Wednesday 22:00,1613
0,271.7,0,0,1,sky is clear,Monday 1:00,267
0,302.39,0,0,0,Sky is Clear,Monday 17:00,6020
0,250.03,0,0,1,mist,Friday 2:00,357
0,264.01,0,0,1,sky is clear,Monday 21:00,1908
0,296.53,0,0,1,sky is clear,Tuesday 14:00,5204
0,298.4,0,0,1,sky is clear,Monday 12:00,4518
0,277.82,0,0,40,scattered clouds,Wednesday 14:00,5425
0,290.41,0,0,75,broken clouds,Friday 13:00,5562
0,284.97,0,0,20,few clouds,Monday 4:00,845
0,290.55,0,0,40,proximity thunderstorm,Friday 4:00,871
0,279.55,0,0,1,sky is clear,Monday 22:00,1520
0,267.68,0,0,90,fog,Sunday 8:00,1994
0,292.22,0,0,40,light rain,Sunday 8:00,2043
0,282.23,0,0,1,sky is clear,Sunday 20:00,2692
0,282.76,0,0,90,overcast clouds,Thursday 18:00,4739
0,255.95,0,0,1,sky is clear,Tuesday 1:00,330
0,273.71,0,0,90,light snow,Tuesday 21:00,2890
0,296.02,0,0,75,broken clouds,Sunday 14:00,4245
0,252.22,0,0,1,light snow,Sunday 8:00,1807
0,265.16,0,0,90,mist,Wednesday 8:00,6128
0,286.65,0,0,75,broken clouds,Tuesday 1:00,386
0,281.22,0,0,90,mist,Wednesday 16:00,6341
0,283.66,0,0,90,light intensity drizzle,Monday 15:00,5384
0,281.62,0,0,1,sky is clear,Friday 4:00,854
0,285.23,0,0,90,light rain,Tuesday 12:00,5138
0,281.41,0,0,1,sky is clear,Monday 12:00,4734
0,285.08,0,0,1,sky is clear,Sunday 0:00,1446
0,270.61,0,0,90,overcast clouds,Tuesday 4:00,946
0,293.21,0,0,40,scattered clouds,Sunday 15:00,3920
0,266.51,0,0,1,sky is clear,Sunday 3:00,391
0,300.01,0,0,75,broken clouds,Sunday 20:00,4177
0,291.78,0,0,0,Sky is Clear,Thursday 8:00,6045
0,296.35,0,0,75,broken clouds,Wednesday 13:00,4901
0,290.05,3.65,0,100,thunderstorm with rain,Thursday 12:00,5126
0,296.58,0,0,1,sky is clear,Wednesday 11:00,4771
0,271.81,0,0,75,broken clouds,Saturday 18:00,4126
0,279.09,0,0,90,light snow,Tuesday 15:00,5912
0,274.84,0,0,90,light intensity drizzle,Thursday 5:00,2693
0,300.15,0,0,1,sky is clear,Monday 15:00,4874
0,283.31,0,0,90,drizzle,Tuesday 1:00,338
0,303.35,0,0,90,overcast clouds,Sunday 13:00,4365
0,298.7,0,0,1,sky is clear,Saturday 19:00,3590
0,297.22,0,0,1,moderate rain,Friday 14:00,5363
0,306.61,0,0,20,few clouds,Wednesday 16:00,6423
0,291.97,0,0,90,moderate rain,Sunday 15:00,4645
0,293.38,0,0,1,sky is clear,Wednesday 9:00,4929
0,293.57,0,0,90,thunderstorm with rain,Monday 18:00,4512
1,277.22,0,0,90,mist,Thursday 0:00,833
0,299.57,0,0,92,moderate rain,Saturday 0:00,1175
0,298.79,0,0,75,broken clouds,Tuesday 10:00,4478
0,294.01,0,0,1,sky is clear,Saturday 23:00,2044
0,295,0,0,40,scattered clouds,Monday 19:00,2931
0,299.82,0,0,40,scattered clouds,Sunday 17:00,4657
0,272.49,0,0,40,scattered clouds,Saturday 19:00,4011
0,293.675,0,0,92,overcast clouds,Monday 9:00,4200
0,284.49,0,0,68,mist,Saturday 5:00,793
0,299.04,0,0,75,broken clouds,Saturday 17:00,3263
0,291.46,0,0,20,few clouds,Sunday 23:00,1985
0,292.36,0,0,64,broken clouds,Wednesday 23:00,1216
0,262.74,0,0,90,overcast clouds,Friday 5:00,2559
0,301.887,0,0,8,sky is clear,Sunday 21:00,2656
0,299.14,0,0,0,Sky is Clear,Monday 16:00,6403
0,254.48,0,0,1,sky is clear,Thursday 10:00,4438
0,272.416,0,0,0,Sky is Clear,Saturday 7:00,2222
0,270.81,0,0,90,mist,Monday 20:00,2131
0,275.52,0,0,90,moderate rain,Wednesday 10:00,4133
0,284.45,0,0,90,overcast clouds,Sunday 22:00,1556
0,280.01,0,0,90,light intensity drizzle,Sunday 2:00,626
0,272.29,0,0,90,mist,Monday 2:00,272
0,282.33,0,0,57,mist,Sunday 10:00,3370
0,284.64,0,0,40,scattered clouds,Monday 18:00,4239
0,280.15,0,0,90,overcast clouds,Thursday 19:00,3568
0,269.87,0.25,0,64,light snow,Monday 21:00,2107
0,300.32,0,0,1,sky is clear,Monday 20:00,2575
0,265.21,0,0,90,mist,Thursday 4:00,1015
0,294.81,0,0,0,Sky is Clear,Monday 18:00,4322
0,278.75,0,0,64,broken clouds,Saturday 6:00,1351
0,272.35,0,0,90,haze,Monday 17:00,4451
0,293.25,0,0,12,few clouds,Wednesday 11:00,4308
0,286.84,0,0,1,sky is clear,Monday 12:00,4802
0,289.13,0,0,1,sky is clear,Monday 7:00,5952
0,274.58,0,0,5,sky is clear,Monday 20:00,2642
0,296.9,0,0,75,broken clouds,Saturday 0:00,1179
0,294.3,0,0,1,sky is clear,Wednesday 23:00,1339
0,297.888,0,0,0,Sky is Clear,Monday 20:00,2629
0,276.29,0,0,1,sky is clear,Sunday 5:00,482
0,280.36,0,0,90,moderate rain,Wednesday 4:00,879
0,271.21,0,0,90,mist,Sunday 7:00,1243
0,295.88,0,0,40,scattered clouds,Wednesday 15:00,5186
0,286.23,1.21,0,90,moderate rain,Saturday 12:00,5292
0,292.78,0,0,1,mist,Friday 1:00,449
0,272.29,0,0,90,fog,Tuesday 15:00,4689
0,258.71,0,0,1,sky is clear,Friday 21:00,2796
0,284.76,0.6,0,1,light rain,Wednesday 3:00,374
0,252.47,0,0,1,sky is clear,Tuesday 4:00,1017
0,300.58,0,0,90,light rain,Sunday 18:00,3838
0,274.56,0,0,64,mist,Tuesday 6:00,5551
0,280.88,0,0,1,sky is clear,Saturday 11:00,4227
0,266.28,0,0,90,overcast clouds,Thursday 8:00,5310
0,275.42,0,0,1,sky is clear,Tuesday 3:00,345
0,279.65,0,0,90,overcast clouds,Tuesday 7:00,6465
0,289.48,5.97,0,0,heavy intensity rain,Monday 10:00,4503
0,298.25,0,0,12,few clouds,Tuesday 11:00,4932
0,287.3,0,0,90,drizzle,Wednesday 7:00,5819
0,275.67,0,0,90,mist,Tuesday 4:00,797
0,300.82,0,0,1,sky is clear,Wednesday 17:00,6503
0,272.02,0,0,90,mist,Monday 19:00,3096
0,290.62,0,0,1,sky is clear,Friday 9:00,4933
0,277.66,0,0,90,overcast clouds,Tuesday 3:00,389
0,275.08,0,0,90,fog,Friday 21:00,2850
0,292.62,0,0,90,proximity shower rain,Wednesday 14:00,5185
0,275.92,0,0,90,light intensity drizzle,Saturday 14:00,4547
0,286.08,0,0,75,proximity shower rain,Sunday 7:00,1838
0,273.49,0,0,1,sky is clear,Friday 3:00,402
0,272.32,0,0,1,sky is clear,Monday 7:00,6877
0,301.75,0,0,75,light rain,Tuesday 13:00,4200
0,264.16,0,0,1,sky is clear,Friday 7:00,882
0,271.29,0,0,75,broken clouds,Friday 12:00,5563
0,298.07,0,0,20,few clouds,Sunday 19:00,2718
0,297.2,0,0,1,sky is clear,Tuesday 21:00,2501
0,266.73,0,0,40,scattered clouds,Friday 8:00,5574
0,282.53,0.25,0,90,light rain,Saturday 20:00,2907
0,269.43,0,0,90,mist,Sunday 21:00,2809
0,293.66,0,0,75,mist,Saturday 12:00,4257
0,270.42,0,0,90,mist,Sunday 10:00,3093
0,272.08,0,0,1,sky is clear,Monday 6:00,5208
0,249.15,0,0,20,few clouds,Sunday 3:00,292
0,279.27,0,0,75,broken clouds,Saturday 10:00,4489
0,298.98,0,0,68,broken clouds,Saturday 4:00,426
0,280.41,0,0,90,overcast clouds,Wednesday 4:00,811
0,263.7,0,0,75,broken clouds,Monday 2:00,212
0,272.43,0,0,90,mist,Wednesday 10:00,4568
0,289.22,0,0,90,mist,Sunday 11:00,3401
0,280.99,0,0,32,scattered clouds,Thursday 10:00,4916
0,283.01,0,0,40,scattered clouds,Saturday 10:00,3720
0,294.15,0,0,40,scattered clouds,Tuesday 1:00,395
0,292.03,0,0,40,proximity thunderstorm,Saturday 20:00,2767
0,289.55,0,0,1,sky is clear,Wednesday 3:00,377
0,282.55,0,0,90,overcast clouds,Monday 21:00,2108
0,290.6,0,0,40,fog,Wednesday 4:00,816
0,290.1,0,0,90,overcast clouds,Monday 20:00,2801
0,299.95,0,0,8,sky is clear,Monday 14:00,4748
0,259.31,0,0,90,overcast clouds,Friday 7:00,3178
0,284.93,0,0,90,overcast clouds,Sunday 2:00,566
0,268.91,0,0,90,mist,Friday 2:00,324
0,285.15,0,0,90,moderate rain,Thursday 0:00,646
0,265.11,0,0,64,haze,Thursday 12:00,4631
0,293.78,0,0,20,few clouds,Thursday 10:00,4687
0,294.478,0,0,0,Sky is Clear,Saturday 11:00,3947
0,287.58,0,0,20,few clouds,Friday 6:00,5706
0,286.65,0,0,40,fog,Tuesday 8:00,6259
0,255.34,0,0,1,sky is clear,Wednesday 17:00,5932
0,295.68,0,0,75,proximity thunderstorm,Thursday 9:00,4707
0,263.89,0,0,64,light snow,Friday 4:00,800
0,280.15,0,0,90,light snow,Monday 2:00,240
0,270.76,0,0,90,heavy snow,Wednesday 17:00,6271
0,269.58,0,0,1,sky is clear,Sunday 22:00,1682
0,286.381,0,0,0,Sky is Clear,Wednesday 20:00,2619
0,267.52,0,0,90,overcast clouds,Sunday 6:00,815
0,276.83,0,0,20,few clouds,Thursday 18:00,4663
0,272.62,0,0,90,overcast clouds,Sunday 0:00,1854
0,272.08,0,0,90,light snow,Friday 9:00,5038
0,288.72,0,0,90,overcast clouds,Monday 22:00,1605
0,285.22,0,0,1,mist,Wednesday 7:00,6469
0,265.9,0,0,90,overcast clouds,Sunday 19:00,2826
0,289.35,0,0,90,light rain,Sunday 5:00,557
0,293.01,0,0,1,mist,Saturday 2:00,646
0,295.41,0,0,1,sky is clear,Saturday 1:00,709
0,296.19,0,0,90,proximity thunderstorm,Monday 18:00,4828
0,272.08,0,0,20,few clouds,Thursday 17:00,5886
0,251.88,0,0,5,mist,Friday 8:00,5686
0,272.68,0,0,90,overcast clouds,Saturday 4:00,432
0,286.79,0,0,92,light rain,Thursday 22:00,4151
0,270.96,0,0,90,overcast clouds,Sunday 12:00,3755
0,284.62,0,0,90,mist,Monday 12:00,4678
0,299.17,0,0,1,sky is clear,Thursday 11:00,5602
0,269.72,0,0,1,sky is clear,Sunday 0:00,1297
0,275.6,0,0,90,overcast clouds,Friday 21:00,3017
0,289.48,0,0,1,mist,Sunday 3:00,388
0,294.58,0,0,40,scattered clouds,Tuesday 13:00,4849
0,290.43,0,0,1,sky is clear,Sunday 23:00,2029
0,275.22,0,0,90,light intensity drizzle,Friday 10:00,4423
0,272.42,0,0,40,scattered clouds,Tuesday 3:00,353
0,296.01,0,0,40,scattered clouds,Tuesday 7:00,6211
0,294.48,0,0,1,sky is clear,Friday 20:00,3412
0,290.14,0,0,40,scattered clouds,Tuesday 9:00,5046
0,283.47,0,0,1,sky is clear,Thursday 4:00,864
0,290.71,0,0,80,broken clouds,Monday 3:00,372
0,296.64,0,0,90,overcast clouds,Monday 21:00,2471
0,289.32,0,0,1,sky is clear,Friday 5:00,2735
0,255.62,0,0,64,broken clouds,Friday 7:00,5668
0,286.48,0,0,1,mist,Monday 6:00,5605
0,294.13,0.38,0,90,light rain,Friday 21:00,3636
0,284.18,0.25,0,90,mist,Tuesday 12:00,4888
0,285.86,0,0,5,sky is clear,Tuesday 8:00,5433
0,274.94,0,0,1,sky is clear,Thursday 5:00,2857
0,296.43,0,0,1,sky is clear,Tuesday 22:00,2147
0,297.25,0,0,90,overcast clouds,Sunday 17:00,3470
0,273.89,0,0,90,light rain,Friday 3:00,313
0,279.24,0,0,1,sky is clear,Saturday 0:00,1091
0,283.76,0,0,0,Sky is Clear,Tuesday 5:00,2856
0,282.47,0,0,68,light rain,Monday 20:00,2367
0,303.25,0,0,12,moderate rain,Thursday 16:00,6337
0,292.61,0,0,90,proximity thunderstorm,Monday 11:00,4435
0,271.07,0.51,0,90,light rain,Friday 9:00,3869
0,292.65,0,0,90,overcast clouds,Friday 12:00,5265
0,302.28,0,0,75,broken clouds,Wednesday 19:00,3693
0,290.36,0,0,20,few clouds,Thursday 21:00,2792
0,273.39,0,0,90,light snow,Friday 2:00,290
0,252.88,0,0,5,sky is clear,Sunday 13:00,3954
0,284.97,0,0,1,sky is clear,Sunday 4:00,313
0,271.79,0,0,1,mist,Friday 6:00,5340
0,305.49,0,0,75,broken clouds,Saturday 19:00,3537
0,289.38,0,0,1,sky is clear,Wednesday 0:00,732
0,294,0,0,90,mist,Tuesday 9:00,4948
0,269.88,0,0,90,light snow,Sunday 8:00,1895
0,284.12,0,0,1,sky is clear,Tuesday 0:00,549
0,273.67,0,0,90,overcast clouds,Wednesday 16:00,6394
0,291.73,0,0,75,broken clouds,Friday 0:00,751
0,274.8,0,0,90,light snow,Sunday 10:00,3391
0,293.64,1.45,0,90,light intensity drizzle,Tuesday 21:00,2105
0,262.56,0,0,1,sky is clear,Saturday 2:00,580
0,279.37,0,0,8,mist,Monday 4:00,806
0,271.65,0,0,90,light snow,Sunday 18:00,3224
0,275.84,0,0,90,light rain,Monday 14:00,5052
0,289.56,0,0,1,sky is clear,Thursday 23:00,1407
0,253.77,0,0,99,overcast clouds,Thursday 21:00,2545
0,290.52,0,0,40,scattered clouds,Wednesday 18:00,4843
0,291.47,0,0,75,light rain,Saturday 18:00,3556
0,291,0,0,90,heavy intensity rain,Monday 21:00,1958
0,281.96,0,0,90,overcast clouds,Wednesday 16:00,5966
0,278.6,0,0,1,sky is clear,Wednesday 8:00,6518
0,278.48,0,0,1,sky is clear,Saturday 3:00,382
0,274.01,0,0,90,light rain,Thursday 19:00,3330
0,271.52,0,0,90,heavy snow,Friday 12:00,5692
0,276.81,0,0,40,scattered clouds,Sunday 15:00,4929
0,301.61,0,0,75,broken clouds,Sunday 12:00,4245
0,261.88,0,0,90,light snow,Saturday 18:00,4480
0,300.93,0,0,40,scattered clouds,Wednesday 14:00,4968
0,296.22,0,0,0,Sky is Clear,Friday 10:00,3716
0,299.08,0,0,40,proximity thunderstorm,Wednesday 19:00,3581
0,283.29,0,0,90,mist,Sunday 16:00,5375
0,277.685,0,0,24,few clouds,Saturday 8:00,3397
0,291.21,0,0,64,mist,Wednesday 23:00,1372
0,271.86,0,0,1,sky is clear,Thursday 0:00,841
0,293.22,0,0,1,sky is clear,Tuesday 1:00,391
0,289.11,0.25,0,0,light rain,Thursday 2:00,300
0,298.14,0,0,75,broken clouds,Friday 13:00,5316
0,274.47,0,0,90,mist,Wednesday 3:00,347
0,292.56,2.54,0,1,mist,Tuesday 3:00,356
0,298.5,0,0,40,scattered clouds,Monday 15:00,5814
0,264.86,0,0,90,overcast clouds,Sunday 6:00,839
0,289.51,0,0,40,scattered clouds,Friday 17:00,6058
0,294.8,0,0,90,heavy intensity rain,Monday 23:00,1001
0,294.68,0,0,40,smoke,Monday 17:00,5861
0,276.793,0,0,64,broken clouds,Sunday 2:00,544
0,296.14,0,0,75,broken clouds,Friday 12:00,5337
0,305.461,0,0,0,Sky is Clear,Wednesday 18:00,4170
0,268.86,0,0,90,mist,Sunday 22:00,1203
0,265.58,0,0,90,haze,Wednesday 20:00,2753
0,294.29,0,0,75,broken clouds,Thursday 13:00,5013
0,256.56,0,0,90,overcast clouds,Wednesday 12:00,4678
0,291.55,0,0,1,sky is clear,Tuesday 6:00,1125
0,290.82,0,0,40,mist,Monday 3:00,348
0,285.29,0,0,90,light intensity drizzle,Thursday 16:00,6473
0,290.95,0,0,90,proximity shower rain,Tuesday 7:00,5506
0,274.01,0,0,90,mist,Tuesday 8:00,5556
0,292.61,0,0,90,light rain,Thursday 9:00,5086
0,295.01,0,0,40,scattered clouds,Tuesday 14:00,4863
0,274.53,0,0,90,light snow,Wednesday 17:00,6466
0,296.15,0,0,75,broken clouds,Thursday 17:00,6478
0,296.43,0,0,75,broken clouds,Monday 12:00,4791
0,262.35,0,0,5,light snow,Thursday 15:00,5287
0,289.49,0,0,1,sky is clear,Monday 22:00,1877
0,285.29,0,0,90,moderate rain,Thursday 8:00,6303
0,268.08,0,0,90,overcast clouds,Friday 0:00,664
0,270.84,0,0,90,overcast clouds,Monday 7:00,6794
0,271.51,0,0,90,heavy snow,Tuesday 2:00,289
0,269.89,0,0,90,mist,Tuesday 7:00,5929
0,287,0,0,40,scattered clouds,Monday 17:00,5785
0,296.22,0,0,90,overcast clouds,Monday 14:00,5025
0,262.01,0,0,90,overcast clouds,Monday 16:00,5983
0,270.55,0,0,90,overcast clouds,Wednesday 20:00,2883
0,281.74,0,0,40,scattered clouds,Friday 13:00,5383
0,256.8,0,0,1,sky is clear,Monday 2:00,230
0,295.65,0,0,40,scattered clouds,Friday 18:00,3808
0,287.27,0,0,20,few clouds,Monday 17:00,5957
0,263.83,0,0,1,sky is clear,Tuesday 23:00,949
0,270.59,0,0,90,overcast clouds,Monday 7:00,1978
0,274.38,0,0,90,haze,Saturday 12:00,5161
0,276.86,0,0,1,sky is clear,Tuesday 0:00,484
0,277.41,0,0,90,moderate rain,Saturday 15:00,5051
0,290.19,0,0,40,fog,Tuesday 0:00,673
0,287.9,0,0,1,sky is clear,Tuesday 17:00,5827
0,266.46,0,0,90,haze,Wednesday 13:00,4956
0,281.62,0,0,90,moderate rain,Saturday 20:00,2967
0,287.586,0,0,92,light rain,Thursday 20:00,2886
0,259.17,0.51,0,64,light rain,Sunday 3:00,332
0,273.95,0,0,1,sky is clear,Wednesday 23:00,1094
0,284.95,0,0,1,sky is clear,Wednesday 1:00,343
0,273.09,0,0,90,overcast clouds,Tuesday 0:00,530
0,294.8,0.9,0,90,mist,Sunday 7:00,954
0,301.61,0,0,40,scattered clouds,Friday 16:00,6411
0,284.75,0.87,0,40,mist,Thursday 9:00,5048
0,291.22,0,0,40,mist,Monday 23:00,927
0,273.96,0,0,90,overcast clouds,Monday 0:00,504
0,265.69,0,0,75,light snow,Wednesday 2:00,273
0,268.51,0,0,75,broken clouds,Tuesday 2:00,243
0,280.44,0,0,90,light rain,Friday 1:00,432
0,268.68,0,0,90,fog,Saturday 20:00,618
0,292.07,0,0,75,broken clouds,Sunday 13:00,4538
0,273.48,0,0,90,light snow,Friday 21:00,2834
0,274.62,0,0,90,moderate rain,Thursday 18:00,2769
0,285.29,0,0,90,mist,Thursday 8:00,6303
0,294.595,0,0,36,light rain,Sunday 13:00,4135
0,288.8,0,0,88,overcast clouds,Wednesday 15:00,5376
0,285.72,0,0,90,drizzle,Saturday 4:00,405
0,267.76,0,0,1,sky is clear,Saturday 22:00,4094
0,276.37,0,0,90,mist,Wednesday 7:00,6094
0,296.3,0,0,1,sky is clear,Saturday 23:00,2246
0,260.01,0,0,5,sky is clear,Wednesday 11:00,4466
0,297.23,0,0,90,overcast clouds,Friday 21:00,2896
0,292,0,0,75,broken clouds,Saturday 18:00,4258
0,292.97,0,0,0,Sky is Clear,Wednesday 1:00,412
0,283.84,0,0,75,broken clouds,Sunday 8:00,2147
0,282.94,0,0,1,sky is clear,Tuesday 12:00,5061
0,268.79,0,0,40,scattered clouds,Saturday 22:00,3020
0,266.47,0,0,90,overcast clouds,Saturday 0:00,1107
0,294.64,0.51,0,36,light rain,Wednesday 12:00,4989
0,296.05,0,0,40,scattered clouds,Friday 15:00,5518
0,291.48,0,0,90,mist,Monday 13:00,4670
0,258.36,0,0,90,mist,Friday 2:00,314
0,290.11,0,0,1,sky is clear,Monday 6:00,5581
0,292.82,0.51,0,90,light rain,Wednesday 18:00,4634
0,298.36,0,0,5,sky is clear,Friday 12:00,4838
0,302.588,0,0,20,few clouds,Tuesday 12:00,4478
0,265.01,0,0,20,few clouds,Saturday 4:00,433
0,284.53,3.41,0,90,mist,Monday 1:00,334
0,295.62,0,0,1,sky is clear,Thursday 1:00,356
0,263.4,0,0,90,mist,Sunday 1:00,691
0,275.62,0,0,1,light intensity drizzle,Friday 1:00,458
0,274.57,0,0,90,overcast clouds,Friday 9:00,4773
0,291.24,0,0,1,sky is clear,Thursday 7:00,5535
0,294.15,0,0,75,broken clouds,Sunday 20:00,2973
0,270.32,0,0,75,broken clouds,Tuesday 7:00,6771
0,283,0,0,1,sky is clear,Saturday 16:00,4520
0,260.55,0,0,90,haze,Thursday 9:00,3983
0,274.84,0,0,90,haze,Saturday 14:00,4919
0,250.63,0,0,1,sky is clear,Saturday 22:00,2990
0,298.56,0,0,40,proximity thunderstorm,Sunday 23:00,1310
0,262.42,0,0,90,light snow,Saturday 21:00,2494
0,248.86,0,0,1,sky is clear,Sunday 11:00,3666
0,290.81,0,0,0,Sky is Clear,Monday 15:00,5851
0,275.08,0,0,90,moderate rain,Thursday 1:00,317
0,255.09,0,0,40,scattered clouds,Wednesday 8:00,6115
0,298.58,0,0,1,sky is clear,Saturday 15:00,4465
0,272.65,0,0,64,broken clouds,Wednesday 21:00,2431
0,294.23,0,0,75,broken clouds,Monday 11:00,4837
0,287.29,0,0,90,haze,Saturday 7:00,1908
0,291.17,0,0,1,sky is clear,Saturday 22:00,2370
0,271.44,0,0,90,mist,Thursday 2:00,281
